timestamp,v1,v2,v_wind,h1,h2,z0,TOA_i,ghi,temp_air,rho,pressure,dhi,dni
2005-02-09T16:00:00Z,0.43,0.45,0.45,2,10,8.84465262060985e-05,0.0,0.0,27.103356933593773,1.1619287729263306,100757.7578125,0.0,-0.0
2005-02-09T17:00:00Z,0.71,0.73,0.74,2,10,6.20267674094066e-05,90.59375,35.0625,27.164941406250023,1.1622527837753296,100803.40625,0.0,0.0
2005-02-09T18:00:00Z,0.87,0.9,0.91,2,10,5.3801326430402696e-05,408.375,250.0,27.239617919921898,1.1626238822937012,100858.7421875,0.0,180.60427714789827
2005-02-09T19:00:00Z,0.83,0.87,0.87,2,10,5.6215314543806016e-05,718.0,492.875,27.308129882812523,1.1626129150390625,100884.71875,0.0,631.4265260683952
2005-02-09T20:00:00Z,0.67,0.7,0.7,2,10,6.916442362125963e-05,986.75,722.25,27.359765625000023,1.1624650955200195,100896.75,526.7256344168512,343.98853811271204
2005-02-09T21:00:00Z,0.47,0.49,0.48,2,10,9.822168794926256e-05,1196.5,905.25,27.396020507812523,1.162262201309204,100888.2578125,566.739518898862,450.44539505381726
2005-02-09T22:00:00Z,0.41,0.42,0.41,2,10,9.545007196720691e-05,1333.0,1019.0,27.421929931640648,1.1619741916656494,100876.390625,590.6560325429183,481.7117303907837
2005-02-09T23:00:00Z,0.54,0.56,0.55,2,10,7.294931856449693e-05,1387.0,1023.75,27.440911865234398,1.1616640090942385,100849.4453125,214.94499909690273,831.9861116799555
2005-02-10T00:00:00Z,0.68,0.71,0.7,2,10,6.228008714970201e-05,1354.5,870.5,27.446405029296898,1.1612019538879397,100810.390625,362.86576630985434,510.3835860236509
2005-02-10T01:00:00Z,0.93,0.97,0.97,2,10,5.132773367222399e-05,1238.0,660.5,27.428033447265648,1.1607869863510132,100777.0859375,374.44503525786763,299.50449361787423
2005-02-10T02:00:00Z,1.21,1.26,1.28,2,10,4.292347875889391e-05,1045.0,485.125,27.422265625000023,1.1605727672576904,100745.984375,280.8462288726089,238.5706020712161
2005-02-10T03:00:00Z,1.6,1.68,1.7,2,10,4.074790922459215e-05,789.0,319.75,27.432916259765648,1.1604974269866943,100738.921875,157.72128308629075,229.88039712068084
2005-02-10T04:00:00Z,2.04,2.16,2.21,2,10,4.9941925681196146e-05,487.5,177.9375,27.477868652343773,1.1604965925216677,100747.8984375,37.25786606595323,275.22857299857634
2005-02-10T05:00:00Z,2.39,2.55,2.62,2,10,5.91806456213817e-05,160.9375,48.09375,27.541497802734398,1.1607944965362549,100788.1640625,26.747543791645388,74.02924530710182
2005-02-10T06:00:00Z,2.73,2.93,3.03,2,10,6.946244684513658e-05,0.0,0.0,27.587182617187523,1.1611958742141724,100835.4921875,0.0,0.0
2005-02-10T07:00:00Z,3.07,3.33,3.46,2,10,8.162179437931627e-05,0.0,0.0,27.627557373046898,1.1616281270980835,100893.375,0.0,-0.0
2005-02-10T08:00:00Z,3.45,3.77,3.93,2,10,9.696999040897936e-05,0.0,0.0,27.668878173828148,1.1619787216186523,100934.328125,0.0,-0.0
2005-02-10T09:00:00Z,3.64,3.99,4.18,2,10,0.00010546365228947252,0.0,0.0,27.663781738281273,1.1621818542480469,100953.6875,0.0,-0.0
2005-02-10T10:00:00Z,3.64,3.98,4.17,2,10,0.00010534444299992174,0.0,0.0,27.626397705078148,1.162196397781372,100938.0703125,0.0,-0.0
2005-02-10T11:00:00Z,3.61,3.95,4.13,2,10,0.00010406294313725084,0.0,0.0,27.562127685546898,1.1618775129318235,100895.953125,0.0,-0.0
2005-02-10T12:00:00Z,3.47,3.78,3.96,2,10,9.780445543583484e-05,0.0,0.0,27.478143310546898,1.1614539623260498,100833.3203125,0.0,-0.0
2005-02-10T13:00:00Z,3.26,3.55,3.7,2,10,8.934059587772936e-05,0.0,0.0,27.406976318359398,1.1611181497573853,100785.71875,0.0,-0.0
2005-02-10T14:00:00Z,3.12,3.39,3.52,2,10,8.373775926884264e-05,0.0,0.0,27.381005859375023,1.1609939336776731,100769.3359375,0.0,-0.0
2005-02-10T15:00:00Z,3.13,3.4,3.54,2,10,8.394637552555649e-05,0.0,0.0,27.396386718750023,1.1612236499786377,100802.96875,0.0,-0.0
2005-02-10T16:00:00Z,3.21,3.48,3.64,2,10,8.686700311955065e-05,0.0,0.0,27.424523925781273,1.1615999937057495,100850.0,0.0,-0.0
2005-02-10T17:00:00Z,3.31,3.6,3.76,2,10,9.077110735233872e-05,88.625,41.59375,27.465570068359398,1.1620993614196775,100900.0859375,0.0,0.0
